edu,edu_yr,political,property_8,weight_jin,health,health_problem,depression,hukou,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_3,leisure_4,leisure_6,leisure_7,leisure_8,leisure_9,leisure_12,socialize,relax,learn,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,family_income,family_m,family_status,house,car,invest_1,invest_2,s_birth,marital_now,s_edu,s_political,s_hukou,status_peer,status_3_before,view,trust_1,trust_2,trust_5,trust_7,trust_8,trust_10,trust_12,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9,income_cut,happiness
4,1969.5340477151542,1,0,126,4,4,4,1,1,1,1,4,1,1,1,3,4,4,4,1,2,5,3,3,1,1.6148941905726812,2,1,2,2,2,2,0.0,1,1,1,2,1,0,1950.3042593340087,1975.4563890010131,3.6925529047136596,1.0,1.6925529047136594,3,2,3,4,3,4,4,4,3,-4,2,53,43,53,50,50.0,53,50,60,53,1,1
3,1634.1824627023989,3,0,128,2,3,3,1,1,1,3,1,1,1,2,3,4,4,4,4,3,5,2,4,2,2.8765562935927447,1,5,1,1,1,1,3350.622517437098,4,1,1,2,1,0,1963.2468874128144,-0.3506225174370978,2.649377482562902,1.0,1.0,2,2,4,4,4,4,1,1,1,1,5,87,91,89,92,91.23443706407255,89,85,92,82,2,1
3,411.2684227410285,1,0,123,1,2,1,1,1,1,1,4,1,1,1,3,5,4,1,1,1,5,1,2,2,7.576134951034843,1,1,3,1,3,1,20279.750932317005,3,1,1,2,1,0,1951.3971470837962,1979.489754363453,3.2119325244825787,1.0,1.0,2,2,2,1,1,1,1,1,1,0,4,100,92,100,21,36.9546019586063,44,36,68,76,1,1
4,1975.722394222509,1,0,118,2,4,2,1,1,1,1,4,1,1,1,3,4,4,4,4,4,5,1,2,1,6.762548080677766,2,3,4,6,2,1,51237.45191932224,1,1,1,2,1,0,1476.423866857955,1489.9690399483952,2.2575288484066593,0.7525096161355531,0.7525096161355531,3,1,3,3,2,3,1,4,1,4,4,92,60,22,50,62.37451919322234,84,7,37,62,2,1
5,1963.3940987581539,1,0,126,1,1,1,4,1,1,2,4,1,1,1,4,3,4,3,2,3,4,2,4,2,2.1161748965128213,1,1,-6,-6,-6,-6,35580.874482564104,1,1,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,-6,2,2,2,3,2,2,1,1,2,19,13,12,26,40.8337715849231,18,40,31,40,4,1
1,-2.0,1,0,107,2,2,2,1,1,1,1,4,2,1,1,4,5,5,5,1,5,5,1,3,1,7.501501451477308,1,1,4,2,4,1,4249.249274261346,3,1,1,2,1,0,1959.7567565316479,1977.5075072573866,3.252252177215962,1.0,1.0,2,1,3,3,3,3,3,-5,0,0,3,75,90,2,12,9.96997097045384,42,75,7,65,1,1
3,158.0031735368002,1,0,136,1,2,2,1,1,1,1,2,1,1,1,4,2,4,4,1,5,5,2,4,1,5.082052909506052,1,5,5,6,8,1,20108.309840547987,4,3,1,2,1,0,1956.358941809879,1981.0307301718547,4.0,1.0,1.0,2,2,3,5,4,5,1,-6,-6,-8,1,81,100,81,100,6.369396769617239,100,100,100,6,1,1
3,1975.3024560728188,3,0,122,2,4,3,1,2,2,3,2,1,1,2,3,3,4,4,4,3,5,2,4,3,2.9922287299527586,1,4,1,1,1,1,2454.2741985259827,4,1,1,2,1,0,1477.5676364107073,0.0,2.255828452535431,0.7519428175118104,0.7519428175118104,2,2,4,3,3,4,3,3,3,3,4,95,85,82,95,87.59714087559053,82,85,82,90,1,1
3,-2.0,1,0,122,1,2,2,1,1,1,1,3,1,1,1,4,4,4,4,4,4,5,1,2,1,5.471206633346037,1,1,1,1,1,1,10578.534438891007,2,1,0,2,1,0,1962.942413266692,1984.049741072237,3.1073278055449682,1.0,1.4214655611089937,3,1,4,4,4,4,3,-3,3,0,4,73,48,60,46,31.819394139005347,31,0,56,27,2,1
3,1376.348662908175,1,1,94,3,4,3,3,1,1,1,4,2,1,1,4,4,4,4,4,4,3,2,2,1,6.0,1,2,2,3,3,1,78449.32097824868,3,2,-2,2,1,0,1972.6580987390964,1997.4175555216952,3.6898641956497373,1.0,1.689864195649737,3,2,3,4,4,4,3,0,0,0,4,47,46,53,56,36.20271608700526,32,25,36,47,3,1
3,-2.0,1,0,120,1,2,2,1,1,1,1,2,1,1,3,4,5,4,4,5,5,5,4,2,1,4.50997690036823,1,1,1,1,2,2,20000.0,2,1,1,2,1,0,1964.0,1989.0199538007364,3.83665896678941,1.0,1.0,3,1,4,2,2,4,2,2,0,0,4,95,95,95,93,93.4663586715764,95,51,9,76,2,1
4,1994.6978526180503,1,0,161,1,1,2,1,2,1,1,2,1,1,3,3,4,4,4,4,4,5,2,4,1,5.276979902461404,2,1,1,1,4,5,4000.0,3,1,0,2,1,0,1970.1438928131274,1999.7338258213322,-5.348926309025148,1.0,1.758993300820468,3,3,4,1,2,1,1,1,1,3,3,44,36,7,14,0.0,12,14,15,7,1,1
3,1076.1572967625812,1,0,118,1,1,2,1,1,1,1,1,1,1,4,3,5,4,4,4,4,5,2,3,1,4.615620324819053,1,1,1,1,3,3,4000.0,4,1,0,2,1,0,1963.8478823820064,1988.9259840061015,-2.923941191003193,1.0,1.5385401082730175,3,2,4,1,2,2,1,1,1,3,3,39,24,27,33,27.687593503618945,27,23,33,37,1,1
4,2002.0960274094912,1,0,89,4,4,4,3,2,2,2,3,3,2,2,4,4,5,4,4,4,3,2,2,3,6.717179695234242,1,1,3,3,5,2,87171.79695234243,3,2,-1,2,1,0,1268.067871260951,1284.744535222906,2.5656406095315147,0.6414101523828787,1.2828203047657574,2,2,3,4,4,4,3,4,3,3,4,51,57,63,63,47.212312685621825,45,30,43,47,2,1
2,-1.389613313221226,1,0,101,2,1,1,1,1,1,2,3,3,2,1,5,5,5,3,4,4,2,3,2,2,4.441546747115096,1,2,2,3,2,3,778.0058530688948,2,1,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,3,4,4,4,2,2,1,2,4,76,69,66,60,63.89613313221226,70,50,76,72,1,1
1,-2.0,1,0,119,2,2,1,3,1,1,1,3,2,1,1,3,4,4,4,2,4,2,1,3,1,8.0,1,2,-3,-1,-3,-1,30000.0,3,1,1,2,1,0,1018.1748955503921,1027.9501977310174,1.543468765361888,0.5144895884539626,2.0579583538158506,3,2,3,2,2,3,3,-2,2,2,2,24,29,24,24,34.557739957139276,19,19,24,24,2,1
3,1470.9435455830996,1,0,136,1,1,2,1,1,1,1,1,1,1,4,3,5,4,4,4,4,5,2,3,1,5.207208110264385,1,1,1,1,3,4,4000.0,4,1,0,2,1,0,1968.1861928086055,1996.2222333599275,-5.093096404302745,1.0,1.735736036754795,3,2,4,1,2,2,1,1,1,3,3,35,22,15,23,15.855837794712297,15,13,27,25,1,1
11,2009.888637295523,1,0,99,3,1,2,2,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,6.518937840795031,2,1,1,1,-1,1,100000.0,7,1,1,1,0,0,588.8703144998956,595.9794128640794,3.5545491820919253,0.2962124318409938,0.5924248636819875,1,1,1,1,1,1,1,1,1,1,2,17,14,23,17,17.772745910459626,20,20,23,23,4,1
1,-1.708866256433205,1,0,132,1,1,1,3,1,1,1,4,5,1,4,3,5,5,4,4,4,1,2,2,1,6.0,1,1,2,2,2,2,-2.708866256433205,3,1,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,2,3,3,3,3,3,2,3,3,72,64,70,67,67.08866256433205,62,50,65,62,1,1
4,1972.678617655826,1,0,120,2,1,1,3,2,2,2,4,2,1,1,3,3,4,4,3,3,3,2,4,2,3.1865130728695568,1,1,-4,-3,-4,-4,35395.504357623184,1,1,1,2,1,0,781.1211063057915,791.4042196039943,1.5820174304927423,0.3955043576231856,0.7910087152463712,3,-3,2,1,1,3,1,2,-2,-2,2,37,30,30,35,42.14155664910141,25,36,38,40,3,1
3,1980.0294247272257,1,0,118,1,3,3,2,1,1,1,4,2,1,1,4,3,4,2,4,3,3,2,2,1,3.0,1,1,2,3,2,6,37680.99048952855,1,1,0,2,1,0,0.0,0.0,0.0,0.0,0.0,2,3,3,3,-2,4,3,2,2,2,4,90,80,65,70,70.0,75,80,86,84,4,1
2,-2.0,1,0,96,3,4,3,1,1,1,1,2,1,1,3,2,5,4,5,5,2,5,3,4,1,7.0,1,1,1,1,1,1,5419.300718092155,2,1,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,2,3,1,3,2,-1,0,-2,4,2,48,48,48,47.713844706904084,58,58,49,48,1,1
3,1443.1755860266649,1,1,94,3,4,3,3,1,1,1,4,2,1,1,4,4,4,4,4,4,3,2,2,1,6.0,1,2,2,3,3,1,78616.55552058725,3,2,-2,2,1,0,1973.1263554576442,1998.0195998741142,3.72331110411745,1.0,1.72331110411745,3,2,3,4,4,4,3,1,0,0,4,45,45,52,57,35.533777917651,31,23,35,45,3,1
5,1975.071621179922,1,0,106,2,4,3,1,3,2,1,3,2,1,3,4,2,4,4,3,5,3,2,4,2,4.540245732369318,2,2,5,3,6,4,507.3192693400482,1,1,2,1,1,0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,3,2,2,-1,2,1,72,47,40,72,53.64938566907671,40,40,40,60,2,1
2,-2.0,2,0,106,1,2,2,1,1,2,1,4,1,1,1,3,3,4,2,5,5,5,1,3,2,7.136248981943836,1,3,4,4,5,2,27727.502036112328,4,2,1,2,1,0,1952.0231285631967,1975.3418836534775,3.0,1.0,1.0,2,1,4,5,5,5,3,0,4,0,3,94,82,48,88,44.08746945831506,88,94,54,88,2,1
5,-2.0,1,0,138,1,2,2,1,1,1,1,3,1,1,1,4,4,4,4,4,4,5,2,2,1,2.352443210237588,1,1,1,1,1,1,10058.740535039598,2,1,0,2,1,0,1956.704886420475,1980.4111837452772,5.70629732480201,1.0,1.941259464960402,3,2,4,4,3,4,2,1,2,-7,4,52,22,24,22,3.230729427177889,3,0,32,29,2,1
5,1963.1576967362487,1,0,127,1,1,1,4,1,1,2,4,1,1,1,4,3,4,3,2,3,4,2,4,2,2.0964747280207163,1,1,-6,-6,-6,-6,35482.37364010358,1,1,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,-6,2,2,2,3,2,2,1,1,2,17,12,11,25,40.18366602468364,16,39,30,39,4,1
3,-2.0537617645728776,1,0,100,3,4,4,1,1,1,1,1,1,1,5,4,5,4,4,5,4,5,2,2,1,6.053761764572878,1,3,1,0,0,0,2096.7711762311797,1,1,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,3,3,4,4,4,2,3,-8,-8,4,56,66,-2,66,47.204388242210364,56,56,-2,75,2,1
4,1957.8019643472664,1,0,139,4,5,4,4,4,3,4,2,4,1,3,2,1,1,4,4,1,1,2,2,4,6.933169637727793,1,1,1,1,1,7,60000.0,2,1,0,2,1,0,1945.668303622722,1971.5346428981777,4.066830362272207,1.0,4.899754456591689,3,2,2,1,1,1,1,1,1,1,2,0,0,0,0,0.0,0,0,0,0,4,1
3,1104.5034409814944,1,0,122,2,2,3,1,1,1,1,3,1,1,1,4,5,5,5,3,2,5,1,4,1,8.0,2,2,2,3,2,2,6000.0,2,1,0,2,1,0,1951.6196213356095,1972.8674698698533,3.4380378664390583,1.0,1.5619621335609417,3,2,4,3,3,4,3,3,-1,-1,3,68,63,47,73,10.363166938340719,56,41,27,77,2,1
1,-2.0,1,0,94,1,1,1,1,1,1,1,3,1,1,3,2,5,5,5,5,5,5,1,3,1,5.324009177593848,1,1,1,1,1,1,481.6783480331072,1,1,0,2,1,0,0.0,0.0,0.0,0.0,0.0,3,3,3,4,4,4,3,3,3,3,4,63,63,50,54,54.45998470401025,50,47,65,58,1,1
3,1976.6917172059284,1,0,140,3,4,3,1,3,3,1,4,1,1,1,3,3,3,3,2,3,5,3,3,1,3.672929301482111,1,1,7,7,7,4,40000.0,2,2,1,2,1,0,1323.6519360153122,1339.1293099494007,4.710505110374776,2.6917172059284438,0.6729293014821109,2,2,5,3,1,4,3,3,3,4,1,96,93,90,93,90.18787904446333,93,93,93,93,3,1
8,2000.3593060979747,3,0,116,3,4,4,2,2,1,2,3,4,4,1,3,1,2,4,5,3,1,2,3,2,6.0,1,2,3,2,4,1,91145.74146396629,1,3,1,1,1,0,597.9839734076529,606.7823170042138,1.2135646340084278,1.2135646340084278,1.5169557925105348,3,1,3,2,3,3,2,1,1,1,1,73,70,77,66,73.93217682995785,67,57,76,70,4,1
3,-2.0,1,0,78,3,3,3,1,3,3,3,4,2,1,1,4,1,3,3,3,2,4,2,2,2,3.4221509226812006,1,2,2,1,4,1,68944.622693297,2,2,0,2,1,0,1963.1556981546375,1982.2110754613407,1.2110754613406003,1.0,1.1055377306703003,2,1,3,2,2,4,2,1,2,-6,2,60,60,53,60,60.0,51,60,60,51,3,1
2,-2.0,-2,0,116,1,1,1,1,1,1,1,2,1,1,2,3,4,3,-3,4,1,5,2,1,1,5.66782015342759,2,1,1,2,1,1,7111.88010228506,4,1,1,2,1,0,1958.8915803579978,1983.1153405625678,3.55594005114253,1.0,1.0,3,2,3,4,4,5,2,4,4,4,4,75,65,48,65,48.8811989771494,60,48,64,63,1,1
4,1982.6698918154734,1,1,138,3,4,3,1,1,1,2,4,1,1,1,2,4,4,4,1,5,4,2,4,1,2.92556757605851,6,2,4,3,5,2,-0.22329727182447057,1,1,1,2,0,0,1960.0,1990.297729695766,3.5210269675904318,1.0,1.0744324239414902,2,2,3,4,2,4,2,3,1,2,3,59,31,59,50,50.0,59,50,59,59,1,1
1,665.0462633010238,1,0,106,1,1,1,1,1,1,2,3,1,1,1,4,5,2,3,5,4,5,3,3,1,4.32231825125497,1,1,1,2,1,1,30000.0,2,1,1,2,1,0,1962.039654295482,1989.026436196988,3.335536349749006,2.0066090492470177,1.0,3,1,3,4,4,5,2,-3,3,-8,3,83,79,16,69,10.0,68,66,16,83,1,1
1,-2.0,0,0,121,1,2,2,1,1,1,1,4,1,1,1,3,5,4,4,4,4,5,2,2,1,6.0,1,1,3,2,4,2,9187.85005063642,2,2,1,2,1,0,1951.7626018229112,-1.6242998987271602,3.0,1.0,1.0,2,1,3,4,3,3,3,0,-6,3,3,72,82,84,70,78.7289969618148,70,68,86,78,2,1
1,-2.0,0,0,121,1,2,2,1,1,1,1,4,1,1,1,3,5,4,4,4,4,5,2,2,1,6.0,1,1,3,2,4,2,9146.258449545117,2,2,1,2,1,0,1950.2653041836243,-1.707483100909765,3.0,1.0,1.0,2,1,3,4,3,3,3,1,-6,3,3,74,84,85,72,81.22449302729295,72,71,87,78,2,1
7,2008.601406063475,2,0,102,3,4,4,1,3,2,2,3,4,3,3,4,3,3,5,5,5,3,1,3,3,7.022534680772204,1,1,3,2,6,2,98045.0693615444,2,2,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,2,3,3,3,3,3,2,2,2,2,79,84,89,70,78.97746531922779,85,68,73,75,3,1
1,-1.8001738866679857,1,0,93,2,1,1,1,1,1,1,4,1,1,2,2,5,5,5,4,5,4,1,3,1,7.6003477733359714,1,1,1,2,2,1,-0.3996522266640288,2,1,0,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,3,4,4,4,3,3,3,4,4,55,50,53,51,51.99826113332014,53,45,55,53,1,1
5,1361.39931153604,1,0,109,3,3,3,1,2,2,2,4,1,1,1,3,3,4,4,4,4,4,2,3,1,6.612316222355176,1,3,3,4,4,1,20000.0,1,1,0,2,1,0,0.0,0.0,0.0,0.0,0.0,2,1,3,3,3,4,1,0,2,0,4,86,76,63,69,66.53079055588793,66,83,86,83,3,1
3,1473.5910456592894,1,0,137,5,4,4,4,4,3,4,2,4,1,3,1,1,1,3,5,1,1,2,2,4,7.0,1,1,1,1,-1,6,57532.36878845988,2,1,1,2,1,0,1954.8705248461606,1980.8705248461606,3.2597106365379624,1.0,4.012947515383949,3,2,2,1,1,1,1,1,1,-1,1,14,4,0,4,14.805787269240753,14,19,14,7,3,1
3,285.257491806193,1,0,84,1,2,2,1,1,1,1,1,1,1,3,5,4,4,4,4,5,5,2,2,1,3.0,1,1,1,1,1,1,4000.0,3,2,1,2,1,0,1952.8704772478975,1970.5958749544789,3.0,1.0,1.0,3,2,4,3,3,4,1,3,3,3,4,55,38,55,55,51.29522752102445,58,51,42,59,2,1
4,726.6839863232543,-4,0,97,2,2,-3,5,2,2,1,2,1,1,3,4,3,4,4,3,3,5,2,2,1,5.40549954004945,1,1,1,1,1,1,-1.258714154299843,1,1,0,2,1,0,1959.2164986201483,1979.0697132343987,4.0,2.8880712314497643,1.3706429228500785,3,-4,2,2,2,-3,2,2,-3,-8,2,56,56,56,50,50.0,50,50,53,50,0,1
5,-2.0,1,0,97,2,2,3,1,2,2,2,3,1,2,1,3,3,4,3,3,3,5,3,2,2,4.306037256828252,2,1,3,3,3,3,-2.4234906857929372,1,1,0,2,1,0,0.0,0.0,0.0,0.0,0.0,2,2,3,3,-1,4,2,4,-2,-8,3,60,45,54,24,54.234906857929374,60,36,24,60,2,1
3,1532.5889520083101,1,0,98,1,2,2,1,1,1,1,4,1,1,1,4,4,4,2,5,5,5,2,2,1,2.7766138421094686,1,1,2,4,2,4,39106.45536843788,1,1,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,4,2,2,4,2,0,2,2,3,72,62,54,62,54.36296894766281,62,62,62,62,4,1
2,-2.0,-2,0,115,1,1,1,1,1,1,1,2,1,1,2,3,4,3,-3,4,1,5,2,1,1,5.776093679006505,2,1,1,2,1,1,7184.0624526710035,4,1,1,2,1,0,1959.1442185843484,1983.5123434896905,3.5920312263355014,1.0,1.0,3,2,3,4,4,5,2,4,4,4,4,75,65,48,65,48.15937547328997,60,48,64,62,1,1
3,-2.0,1,0,130,2,2,2,1,1,1,1,4,1,1,1,4,5,4,1,1,1,4,1,2,2,8.0,1,1,2,1,2,-1,20000.0,3,1,0,2,1,0,1368.9191758234763,1389.925608189054,2.1006432365577643,0.7002144121859214,0.7002144121859214,2,2,1,1,1,2,1,-1,1,-1,4,100,90,85,23,34.98927939070393,38,40,71,72,1,1
3,1966.54343984543,1,0,119,1,1,1,1,1,1,2,5,1,1,1,3,3,2,2,5,4,5,3,4,1,4.43351061551238,1,1,3,2,3,1,30000.0,1,2,1,2,1,0,844.3750074964271,854.2132168036296,1.7109929229917467,1.7109929229917467,0.42774823074793666,3,1,4,2,2,3,2,2,2,-2,3,72,68,55,54,52.91888269390475,53,49,52,71,3,1
3,-2.0,1,0,123,3,3,3,1,1,1,1,4,1,1,1,2,4,4,4,5,4,5,4,3,1,2.575029058209937,2,1,1,1,1,1,20000.0,3,1,1,2,1,0,1963.8083236472633,1984.7667054109465,3.0,1.0,1.5750290582099369,3,2,3,3,3,4,3,3,-5,-6,4,62,70,66,48,48.499418835801265,64,58,56,48,2,1
2,-2.0,1,0,121,1,2,2,1,1,1,1,3,1,1,1,4,4,4,4,4,4,5,1,2,1,5.605998432875354,1,1,1,1,1,1,10600.99973881256,2,1,0,2,1,0,1963.2119968657507,1984.206998171688,2.995001305937205,1.0,1.399000261187441,3,1,4,4,4,4,3,-4,3,0,4,74,50,62,47,33.054985634690745,33,0,57,26,2,1
4,1980.0474429608228,1,0,126,2,2,2,1,1,1,2,4,1,1,1,4,4,5,5,3,5,5,2,4,1,5.603409385569757,2,1,2,4,6,1,0.0,1,1,1,2,1,0,1961.3017046927848,1988.0474429608228,3.0,1.0,1.0,3,2,3,4,3,4,3,-4,-4,-4,4,73,43,53,50,56.50852346392439,20,50,19,19,1,1
1,-2.0,-4,0,130,2,2,3,1,1,1,1,3,1,2,2,3,3,3,3,2,3,5,1,3,1,5.5660201029191505,1,2,2,4,2,1,5216.989948540425,5,1,1,2,1,0,1957.7405351801085,1978.1745150771894,3.3915050257297876,1.0,1.0,2,1,3,3,3,4,3,0,3,3,3,73,75,36,36,36.509698456212746,56,75,42,80,1,1
4,1970.537071979252,1,0,127,4,4,4,1,1,1,1,4,1,1,1,3,4,4,4,1,2,5,3,3,1,1.7263413310280113,2,1,2,2,3,2,0.0,1,1,1,2,1,0,1951.0843893171962,1976.6265839757941,3.636829334485994,1.0,1.6368293344859943,3,2,3,4,3,4,4,4,3,-4,2,53,42,53,50,50.0,53,50,60,53,1,1
3,1888.2844819544566,1,0,158,4,4,3,1,3,3,1,5,1,1,1,3,3,3,3,2,3,5,3,4,1,4.181243470799078,1,1,8,8,8,4,40000.0,2,2,1,2,0,0,1877.8735232345534,1899.8313732774589,6.682823926101614,3.8187565292009222,0.9546891323002306,2,1,4,4,1,4,3,3,3,4,1,99,100,99,99,97.73445661501152,99,99,99,99,3,1
2,1366.9213875927612,1,0,103,2,3,1,1,1,1,1,4,1,1,1,4,5,5,4,5,5,5,2,3,1,6.62003892379762,1,1,4,2,2,3,0.0,2,1,0,2,1,0,0.0,0.0,0.0,0.0,0.0,3,3,3,2,2,2,2,2,2,2,1,36,36,36,36,36.2003892379762,36,34,36,36,1,1
3,236.62727745097914,1,0,130,4,4,4,1,1,1,1,3,3,1,1,4,5,4,4,3,4,4,1,4,1,7.879724154510595,1,3,2,3,4,-6,20000.0,1,1,0,2,1,0,0.0,0.0,0.0,0.0,0.0,2,1,1,1,2,4,1,-6,1,-6,4,98,86,53,80,70.0,61,88,97,78,2,1
4,1982.141595402089,1,1,139,3,4,3,1,1,1,2,4,1,1,1,2,4,4,4,1,5,4,2,4,1,2.9842671775456577,6,2,4,3,5,2,-0.04719846736302713,1,1,1,2,0,0,1960.0,1990.0629312898175,3.1101297571803967,1.0,1.0157328224543423,2,2,3,4,2,4,2,3,1,2,3,59,30,59,50,50.0,59,50,59,59,1,1
1,139.13129237411442,1,0,108,1,2,2,1,1,1,1,2,1,1,1,4,5,4,4,5,5,5,1,3,1,8.0,1,1,1,1,0,1,10928.649498294179,2,1,1,2,1,0,1967.7145979931768,1986.3578454846477,1.3567525085291061,1.0,1.0,3,1,3,4,4,4,3,-7,4,4,4,88,69,87,64,55.356752508529105,54,3,73,27,1,1
1,118.62906708097944,1,0,102,2,1,1,1,1,1,1,3,1,1,1,4,4,4,5,5,5,4,1,1,1,7.0607091429697935,1,1,1,1,1,1,13591.063714454689,2,1,1,2,1,0,1965.8785817140604,1990.8499280015772,3.9392908570302065,1.0,1.0,3,3,-7,4,3,2,1,-7,-7,-8,4,80,80,96,78,50.60709142969793,50,22,21,78,1,1
4,1958.0546669498742,1,0,139,4,5,4,4,4,3,4,2,4,1,3,2,1,1,4,4,1,1,2,2,4,6.912111087510491,1,1,1,1,1,7,60000.0,2,1,0,2,1,0,1945.878889124895,1971.7031112999161,4.087888912489509,1.0,4.868166631265735,3,2,2,1,1,1,1,1,1,1,2,0,0,0,0,0.0,0,0,0,0,4,1
7,1990.8817879845933,1,0,112,3,4,3,1,3,2,2,3,3,1,2,3,3,4,3,3,5,2,3,4,2,3.3904154193023097,4,2,5,2,7,5,276.7782915701131,1,1,3,1,1,0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,1,2,1,1,-4,2,1,66,53,49,66,56.52396145174423,49,40,49,60,3,1
5,1614.7180212134083,1,0,158,1,2,2,1,2,1,1,4,1,1,1,4,3,4,4,4,5,5,4,4,1,3.917378734309575,2,1,1,4,1,4,4000.0,2,1,1,2,1,0,1958.7339029874477,1980.0,3.183475746861915,1.0,1.0,2,2,3,3,3,1,1,2,3,3,3,88,91,24,24,0.0,50,67,0,14,1,1
2,1088.2431955415573,1,0,119,2,1,1,1,1,1,1,4,2,1,1,3,4,4,5,5,5,2,1,2,1,7.548688070227255,1,1,1,3,1,1,14323.032105340884,3,1,1,2,1,0,1964.9026238595454,1997.6816329831815,3.451311929772744,1.0,1.0,3,3,-1,4,3,3,2,0,0,-8,4,80,80,72,69,55.48688070227256,55,41,36,69,1,1
3,877.1328513514945,1,0,118,5,3,2,1,1,1,1,4,2,1,2,2,4,4,1,3,1,3,2,3,1,5.229339675022166,3,1,1,3,-4,1,52213.32540622229,3,1,1,2,1,0,1106.30981372975,1120.800521617394,0.5573349187555415,0.5573349187555415,0.5573349187555415,3,3,2,1,1,3,2,4,3,-2,1,77,37,0,33,77.70660324977834,77,44,46,60,3,1
3,892.8353585565974,2,0,115,1,2,3,1,2,2,1,5,1,1,1,3,2,4,2,3,3,5,2,3,2,7.548974113630747,1,3,4,3,5,2,24827.33269543994,4,2,1,2,1,0,1069.9505474663265,1080.3810556253106,1.646922340892242,0.5489741136307473,0.5489741136307473,2,1,3,4,4,4,4,4,4,4,4,85,74,70,80,37.526136181413804,80,85,80,80,3,1
4,1995.0672680120465,1,0,96,4,4,3,5,1,1,2,3,2,2,1,3,4,4,4,4,3,2,3,2,2,6.0,1,1,3,3,4,1,80000.0,3,2,-2,1,1,0,1975.6009020180697,2002.3004510090348,4.0,1.699548990965138,2.699548990965138,3,1,3,4,4,5,2,4,3,2,4,41,42,50,60,36.99548990965138,24,14,39,39,3,1
2,-2.0,1,0,119,1,1,1,1,1,1,2,3,1,1,2,4,4,4,4,3,5,5,1,2,1,7.510248907287764,1,1,-5,-5,-5,-5,30000.0,1,1,1,2,1,0,478.97656867256694,486.0779595168944,0.7346266390683542,0.24487554635611808,0.24487554635611808,3,1,2,2,2,2,1,0,2,0,1,22,22,2,22,0.18338210262953503,22,22,2,22,3,1
3,1346.4867322048997,1,0,112,1,4,1,2,1,1,1,4,1,1,1,1,4,4,4,5,4,5,4,3,1,5.691531657540974,1,5,7,1,7,1,20912.821787954086,3,2,1,2,1,0,1945.7117085614757,1967.9455819313118,3.691531657540974,1.0,1.925405027377077,2,2,4,5,5,5,2,5,4,-5,2,78,90,84,69,69.15316575409743,81,84,69,69,3,1
9,2005.8073457144299,2,0,112,3,2,3,2,2,1,2,2,3,3,1,2,1,1,3,3,3,1,1,2,1,6.722938285771942,1,2,2,2,2,1,97445.87657154388,3,2,1,1,0,0,0.0,0.0,0.0,0.0,0.0,2,1,2,2,2,2,2,1,1,1,1,44,51,57,44,51.08246856912232,51,44,51,44,5,1
9,2005.3017166067832,1,0,97,3,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,7.431033324120508,1,1,1,1,1,1,94310.33324120508,7,1,0,1,0,0,562.4235591068776,569.820125893311,1.1379333517589836,0.2844833379397459,0.5689666758794918,1,1,1,2,2,2,1,2,1,1,2,8,11,14,17,8.534500138192376,5,2,8,8,4,1
3,-2.0,1,0,80,3,3,1,1,1,1,1,2,1,1,3,4,5,5,5,4,5,5,1,2,1,6.031628534826738,1,4,1,1,2,1,5015.814267413369,2,1,0,2,1,0,1952.8893001281065,1969.9209286629332,1.0474428022401066,1.0,1.0,3,2,3,4,4,5,2,2,-8,-8,3,60,60,10,50,39.33580076863851,21,1,29,21,1,1
3,-2.0,1,0,140,1,2,2,3,2,1,1,3,1,1,1,2,3,4,4,3,4,5,4,2,1,5.0,2,5,2,2,3,1,20000.0,7,1,1,2,1,0,1961.394181639507,1986.394181639507,3.3211636720986,1.0,3.0365089837041985,2,2,3,5,4,5,4,0,0,-1,4,46,79,59,32,-0.6423273441972008,59,66,32,0,2,1
2,-2.0,1,0,108,2,2,3,1,1,1,1,2,1,1,3,5,5,5,3,5,4,5,2,1,1,4.252067024364802,1,2,2,1,1,1,2000.0,1,1,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,3,3,3,4,2,3,-4,-4,4,64,83,25,65,58.73966487817599,64,55,29,78,1,1
3,1983.7777797311192,1,0,150,1,3,2,1,2,1,2,4,1,2,1,3,3,4,4,3,3,4,2,2,1,3.2592599103730837,1,1,2,1,2,1,38320.98678616922,4,1,1,2,1,0,1971.5185198207462,1991.7160528553231,3.4197533034576946,1.0,1.4197533034576946,3,1,3,3,3,4,1,3,-1,-1,3,68,75,64,71,55.80246696542305,44,51,48,67,3,1
