edu,edu_yr,political,property_8,weight_jin,health,health_problem,depression,hukou,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_3,leisure_4,leisure_6,leisure_7,leisure_8,leisure_9,leisure_12,socialize,relax,learn,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,family_income,family_m,family_status,house,car,invest_1,invest_2,s_birth,marital_now,s_edu,s_political,s_hukou,status_peer,status_3_before,view,trust_1,trust_2,trust_5,trust_7,trust_8,trust_10,trust_12,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9,income_cut,happiness
10,2008.9812121821576,2,0,106,4,4,5,2,1,1,1,2,5,4,1,2,3,3,3,4,4,1,3,3,2,4.132045431690935,3,2,2,1,-3,2,98490.60609107875,3,2,1,2,1,0,1237.8312272661406,1252.7748638126131,7.471818273236261,0.6226515227696884,1.2453030455393768,2,2,2,3,4,3,3,3,2,2,3,63,61,83,63,67.54696954460623,73,70,80,76,4,1
10,2012.25822681326,1,0,94,4,4,4,1,1,1,1,1,4,3,2,2,5,5,3,4,4,2,3,3,2,4.2911340662999145,3,1,2,1,-3,2,100000.0,4,2,1,2,1,0,1474.6450952391538,1492.447651720914,8.901278240880204,0.741773186740017,1.483546373480034,2,2,2,3,3,4,4,3,3,3,4,67,60,82,62,64.6480826386797,75,69,77,80,3,1
10,2008.1045272949318,1,0,96,4,4,4,2,1,1,1,1,4,3,1,1,4,5,3,4,4,1,3,2,2,3.7304011322002806,4,1,2,1,-5,2,95130.6591186648,4,2,0,2,1,0,1985.3218625152656,2009.808796603399,10.052263647465919,1.0,2.0,2,2,2,4,4,4,3,4,4,3,5,52,47,72,60,52.69598867799719,57,55,68,67,3,1
9,2002.8447077459173,1,0,103,5,4,3,3,1,1,1,1,3,3,1,1,4,4,3,4,2,1,3,2,2,4.373293838112403,3,1,3,1,0,1,90844.70774591732,3,2,1,1,1,0,1980.2180015840297,2006.5068246475505,8.337883098366927,2.3732938381124025,3.3732938381124025,2,1,2,3,3,4,2,2,2,2,3,69,50,66,60,60.0,56,51,75,75,3,1
7,2012.759520148717,1,0,88,4,4,4,1,2,1,1,2,4,3,4,4,5,5,4,4,4,4,1,3,4,6.79760074358472,1,1,3,1,4,2,100000.0,3,2,1,2,1,0,478.07394435071524,483.84546078150856,2.8857582153966703,0.24047985128305593,0.48095970256611187,2,2,3,3,3,4,4,3,3,3,3,82,79,86,67,73.67136267690499,85,67,70,80,2,1
10,2008.7041890529845,1,0,96,4,4,4,2,1,1,1,1,4,3,1,1,4,5,3,4,4,1,3,2,2,3.61796455256542,4,1,2,1,-5,2,95880.23631623054,4,2,0,2,1,0,1985.7341299739269,2010.1461063423037,10.352094526492214,1.0,2.0,2,2,2,4,4,4,3,4,4,3,5,53,47,73,60,53.820354474345805,59,57,70,69,3,1
7,2012.7092961271408,1,0,88,4,4,4,1,2,1,1,2,4,3,3,3,5,5,4,4,4,3,1,3,4,6.5464806357038405,2,1,3,1,4,2,100000.0,3,2,1,2,1,0,577.9192992441531,584.8961921927746,3.488446474310784,0.29070387285923194,0.5814077457184639,2,2,3,3,3,4,4,3,3,3,3,80,77,86,67,72.76733028853383,84,67,71,80,2,1
11,2012.0211498233493,1,0,97,4,4,4,1,1,1,1,1,4,3,1,1,5,5,3,4,4,1,3,3,2,3.1057491167470817,4,1,2,1,-7,2,100000.0,4,2,1,2,1,0,1945.9541511813604,1969.4465554209744,11.746202119807005,0.9788501766505837,1.9577003533011674,2,2,2,3,3,4,4,3,3,3,4,60,50,80,60,60.380696820289494,70,69,80,80,3,1
11,2010.7432010660482,1,0,98,4,2,3,2,1,1,1,1,3,2,1,1,3,3,2,2,2,1,2,2,1,5.094664889919731,3,1,1,1,-4,1,100000.0,6,1,1,1,0,0,1155.1612397679153,1169.1068482963005,6.972804264192648,0.581067022016054,1.162134044032108,1,1,1,2,2,2,2,2,2,2,3,34,29,46,34,34.86402132096324,40,40,47,46,4,1
5,1999.5861589567553,1,0,93,4,4,4,4,1,1,1,3,3,2,1,3,4,5,3,4,4,2,3,2,2,5.32759519560836,2,1,2,3,0,2,84482.69869594426,4,2,-2,2,1,0,1979.4654842827692,2005.017214413175,5.793079478377705,1.0,2.0,2,2,2,4,4,4,3,4,4,3,5,36,42,56,60,36.7240480439164,31,23,41,41,3,1
9,2005.2253408845113,1,0,102,5,4,3,3,1,1,1,1,3,3,1,1,4,4,3,4,2,1,3,2,2,4.016198867323294,3,1,3,1,-2,1,93225.34088451137,3,2,1,1,1,0,1982.2415397518346,2007.9352045307069,9.290136353804549,2.0161988673232942,3.0161988673232942,2,1,2,3,3,4,2,2,2,2,3,66,50,69,60,60.0,59,56,77,76,3,1
11,2010.308788695664,1,0,99,3,2,2,2,1,1,1,1,2,2,1,1,2,2,1,2,2,1,2,1,1,5.818685507226997,2,1,1,1,-2,1,100000.0,7,1,1,1,0,0,867.2906423265458,877.7609518918564,5.235154782655206,0.43626289855460054,0.8725257971092011,1,1,1,2,2,2,2,2,2,1,2,26,21,34,26,26.175773913276032,30,30,35,34,4,1
10,2012.204979232826,1,0,95,4,4,4,1,1,1,1,1,4,3,1,1,5,5,3,4,4,1,3,3,2,4.024896164129554,4,1,2,1,-4,2,100000.0,4,2,1,2,1,0,1580.5012851420893,1599.5817835542675,9.54024920608907,0.7950207671740892,1.5900415343481784,2,2,2,3,3,4,4,3,3,3,4,65,57,81,62,63.68962619086639,74,69,78,80,3,1
3,-2.0,1,0,120,3,3,3,1,1,1,1,4,1,1,1,3,5,4,4,5,5,5,4,3,1,2.7740138266214833,1,1,1,1,1,1,20000.0,2,1,1,2,1,0,1964.0,1985.548027653243,3.2580046088738275,1.0,1.0,3,1,4,2,2,4,2,2,-5,-5,4,77,77,77,70,70.32018435495311,77,57,51,65,2,1
3,-2.0,1,0,120,1,2,2,1,1,1,1,2,1,1,3,4,5,4,4,5,5,5,4,2,1,4.843162690193721,1,1,1,1,2,2,20000.0,2,1,1,2,1,0,1964.0,1989.6863253803874,3.9477208967312403,1.0,1.0,3,1,4,2,2,4,2,2,1,1,4,98,98,98,97,97.90883586924961,98,50,1,78,2,1
3,1660.4581575072257,1,0,102,1,4,1,1,1,1,1,4,1,1,1,1,5,4,5,5,5,5,4,3,1,5.8525426448755,1,4,8,1,8,1,21125.35629123566,2,2,1,2,1,0,1941.833891233237,1963.5711780088595,4.0,1.0,1.0,2,1,4,4,4,4,1,4,4,-6,1,100,100,100,100,100.0,100,92,84,97,2,1
3,384.4829535222529,1,0,116,1,2,1,1,1,1,1,2,1,1,3,4,5,4,5,5,5,5,4,2,1,5.198196386421668,1,2,2,1,4,2,20261.6192300766,2,1,1,2,1,0,1958.8468939530367,1983.8559120209284,4.0,1.0,1.0,2,1,4,2,2,4,1,2,2,0,4,100,100,100,100,100.0,100,59,18,83,2,1
3,-2.0,1,0,128,1,2,2,1,1,1,1,3,1,1,1,4,5,4,1,1,1,5,1,2,2,7.623194095124992,1,1,1,1,2,1,20000.0,3,1,1,2,1,0,1956.130417714625,1985.6280098414584,3.125601968291669,1.0,1.0,3,2,2,1,1,1,1,1,1,1,5,100,91,100,12,30.04815746333354,38,23,52,71,1,1
3,-2.0,1,0,127,1,2,2,2,1,1,1,2,1,1,2,3,4,4,4,5,4,5,4,2,1,5.0,1,3,1,1,2,2,20000.0,4,1,1,2,1,0,1963.6474707586995,1989.294941517399,3.6474707586994826,1.0,2.057587723901552,3,1,3,3,3,4,3,3,2,1,5,75,89,82,64,64.74707586994828,78,50,-1,51,2,1
3,-2.0,1,0,127,1,2,2,1,1,1,1,3,1,1,1,4,5,4,2,2,2,5,1,2,2,7.16805072342346,1,1,1,1,2,1,20000.0,3,1,1,2,1,0,1957.4958478297297,1986.3865821276277,3.2773164255255134,1.0,1.0,3,2,2,1,1,1,1,1,1,1,5,100,92,100,27,42.18531404204107,49,28,42,72,1,1
3,-2.0,1,0,126,1,2,2,1,1,1,1,2,1,1,3,5,4,4,4,3,5,5,3,2,1,5.0,1,2,2,2,4,2,20000.0,2,1,1,2,1,0,1962.084648213283,1987.7654229154966,4.0,1.0,1.0,2,1,3,2,2,4,2,-1,-1,-1,4,93,100,93,100,67.43901962580878,100,65,30,53,1,1
3,-2.0,1,0,120,3,3,3,1,1,1,1,4,1,1,1,3,5,4,4,5,5,5,4,3,1,2.2822649862960573,1,1,1,1,1,1,20000.0,2,1,1,2,1,0,1964.0,1984.564529972592,3.0940883287653524,1.0,1.0,3,1,4,2,2,4,2,2,-7,-7,4,72,72,72,63,63.763533150614094,72,59,63,61,2,1
3,-2.0,1,0,120,1,2,2,1,1,1,1,2,1,1,3,4,5,4,4,5,5,5,4,2,1,4.620088623444877,1,1,1,1,2,2,20000.0,2,1,1,2,1,0,1964.0,1989.2401772468897,3.8733628744816255,1.0,1.0,3,1,4,2,2,4,2,2,0,0,4,96,96,96,94,94.93451497926503,96,51,7,77,2,1
3,-2.0,1,0,120,1,2,2,1,1,1,1,2,1,1,3,4,5,4,4,5,5,5,4,2,1,4.464440632182204,1,1,1,1,2,2,20000.0,2,1,1,2,1,0,1964.0,1988.9288812643645,3.821480210727401,1.0,1.0,3,1,4,2,2,4,2,2,0,0,4,94,94,94,92,92.85920842909606,94,51,10,76,2,1
3,-2.0,1,0,124,1,2,2,1,1,1,1,2,1,1,2,4,5,4,3,3,3,5,2,2,1,6.479090375476407,1,1,1,1,2,2,20000.0,2,1,1,2,1,0,1959.5627288735707,1987.534849374206,3.5069698748411975,1.0,1.0,3,1,3,1,1,2,1,1,1,1,5,100,95,100,50,60.55758998729581,65,35,28,75,1,1
3,-2.0,1,0,120,1,2,2,1,1,1,1,2,1,1,3,4,5,4,4,4,4,5,3,2,1,5.245815317114438,1,1,1,1,2,2,20000.0,2,1,1,2,1,0,1963.2625540486567,1989.5903078048093,3.9180615609618537,1.0,1.0,3,1,3,1,1,3,1,1,1,1,5,100,99,100,91,93.4449248769483,94,47,3,79,1,1
3,-2.0,1,0,120,1,2,2,1,1,1,1,2,1,1,3,4,5,4,4,5,5,5,4,2,1,4.412059445894714,1,1,1,1,2,2,20000.0,2,1,1,2,1,0,1964.0,1988.8241188917893,3.804019815298238,1.0,1.0,3,1,4,2,2,4,2,2,0,0,4,94,94,94,92,92.16079261192952,94,51,12,76,2,1
3,-2.0,1,0,129,1,2,2,1,1,1,1,3,1,1,1,4,5,4,1,1,1,5,1,2,2,7.831299146636043,1,1,1,1,2,1,20000.0,3,1,1,2,1,0,1955.506102560092,1985.28116808894,3.056233617787986,1.0,1.0,3,2,2,1,1,1,1,1,1,1,5,100,90,100,5,24.498689423038854,33,21,56,70,1,1
3,1902.15483923838,1,0,100,1,4,1,1,1,1,1,4,1,1,1,1,5,4,5,5,5,5,4,3,1,5.9764896611478875,1,4,9,1,9,1,21288.96635271521,2,2,1,2,1,0,1938.611268810155,1959.7288205044156,4.0,1.0,1.0,2,1,4,4,4,4,1,4,4,-7,1,100,100,100,100,100.0,100,98,97,99,2,1
3,731.7056921943228,1,0,112,1,3,1,1,1,1,1,3,1,1,2,3,5,4,5,5,5,5,4,2,1,5.376259329330422,1,3,4,1,5,2,20496.662314716155,2,1,1,2,1,0,1954.217257437409,1978.3359607907569,4.0,1.0,1.0,2,1,4,3,3,4,1,3,3,-1,3,100,100,100,100,100.0,100,68,36,87,2,1
3,-2.0,1,0,129,1,2,2,1,1,1,1,3,1,1,1,4,5,4,1,1,1,5,1,2,2,7.7698580630418075,1,1,1,1,2,1,20000.0,3,1,1,2,1,0,1955.6904258108746,1985.3835698949304,3.0767139789860645,1.0,1.0,3,2,2,1,1,1,1,1,1,1,5,100,90,100,7,26.137118318885143,35,22,55,70,1,1
3,-2.0,1,0,120,2,3,3,1,1,1,1,3,1,1,2,3,5,4,4,5,5,5,4,3,1,3.3655259729797047,1,1,1,1,1,1,20000.0,2,1,1,2,1,0,1964.0,1986.7310519459595,3.4551753243265684,1.0,1.0,3,1,4,2,2,4,2,2,-3,-3,4,83,83,83,78,78.20701297306273,83,55,37,69,2,1
3,-2.0,1,0,122,1,2,2,1,1,1,1,2,1,1,3,4,5,4,3,3,3,5,3,2,1,5.809227397621301,1,1,1,1,2,2,20000.0,2,1,1,2,1,0,1961.5723178071362,1988.651287670631,3.730257534126233,1.0,1.0,3,1,3,1,1,3,1,1,1,1,5,100,97,100,73,78.42060273009864,81,41,14,77,1,1
3,-2.0,1,0,127,1,2,2,1,1,1,1,3,1,1,1,4,5,4,2,2,2,5,1,2,2,7.107196163241796,1,1,1,1,2,1,20000.0,3,1,1,2,1,0,1957.6784115102746,1986.488006394597,3.2976012789194016,1.0,1.0,3,2,2,1,1,1,1,1,1,1,5,100,92,100,29,43.80810231355211,50,28,41,72,1,1
3,-2.0,1,0,126,1,2,2,1,1,1,1,3,1,1,2,4,5,4,2,2,2,5,2,2,2,6.9767054197245715,1,1,1,1,2,1,20000.0,3,1,1,2,1,0,1958.0698837408263,1986.7054909671258,3.3410981934251427,1.0,1.0,3,2,2,1,1,2,1,1,1,1,5,100,93,100,34,47.28785547401142,53,30,38,73,1,1
3,-2.0,1,0,139,1,2,2,1,1,1,1,2,1,1,2,5,2,4,4,1,5,5,2,4,1,5.0,1,4,4,6,7,1,20000.0,4,2,1,2,1,0,1958.0652480853475,1983.0761227662388,4.0,1.0,1.0,2,2,3,4,3,4,2,-7,-7,-7,2,80,100,80,100,-0.890782549090801,100,99,98,-1,1,1
3,514.8422104481024,1,0,114,1,2,1,1,1,1,1,2,1,1,3,3,5,4,5,5,5,5,4,2,1,5.265047287409283,1,2,3,1,4,2,20349.862419380253,2,1,1,2,1,0,1957.1087705273587,1981.7835340903123,4.0,1.0,1.0,2,1,4,2,2,4,1,2,2,0,3,100,100,100,100,100.0,100,63,25,85,2,1
3,-2.0,1,0,133,1,2,2,3,1,1,1,3,1,1,1,2,4,4,4,5,4,5,4,2,1,5.0,2,4,1,1,1,1,20000.0,6,1,1,2,1,0,1963.3279404973382,1988.6558809946766,3.3279404973382647,1.0,3.0161785079852064,3,1,3,4,4,4,4,4,3,1,5,52,79,66,32,32.794049733826455,59,50,0,26,2,1
3,-2.0,1,0,121,1,2,2,1,1,1,1,2,1,1,3,4,4,4,4,5,4,5,4,2,1,5.0,1,2,1,1,2,2,20000.0,2,1,1,2,1,0,1963.9479762449705,1989.895952489941,3.947976244970553,1.0,1.1560712650883407,3,1,3,2,2,4,2,2,2,1,5,96,98,97,94,94.79762449705531,96,50,-1,75,2,1
3,-2.0,1,0,122,1,2,2,1,1,1,1,2,1,1,3,5,4,4,4,4,5,5,3,2,1,5.0,1,2,1,1,3,2,20000.0,2,1,1,2,1,0,1963.3181237678198,1989.204477729123,4.0,1.0,1.0,2,1,3,2,2,4,2,0,0,0,4,97,100,97,100,88.40810405293462,100,55,9,70,1,1
3,-2.0,1,0,120,1,2,2,1,1,1,1,2,1,1,3,4,5,4,4,4,4,5,3,2,1,5.01175512485328,1,1,1,1,2,2,20000.0,2,1,1,2,1,0,1963.96473462544,1989.9804081252446,3.9960816250489066,1.0,1.0,3,1,3,1,1,3,1,1,1,1,5,100,99,100,99,99.68653000391254,99,49,-1,79,1,1
3,-2.0,1,0,139,1,2,2,1,1,1,1,2,1,1,2,5,2,4,4,1,5,5,2,4,1,5.0,1,4,4,6,7,1,20000.0,4,2,1,2,1,0,1958.003235913642,1983.0037752325823,4.0,1.0,1.0,2,2,3,4,3,4,2,-7,-7,-7,2,80,100,80,100,-1.9449894680866606,100,99,99,-1,1,1
3,-2.0,1,0,136,1,2,2,1,1,1,1,2,1,1,2,5,2,4,4,1,5,5,2,4,1,5.0,1,4,4,5,7,1,20000.0,4,2,1,2,1,0,1959.186357817115,1984.3840841199676,4.0,1.0,1.0,2,2,3,4,3,4,2,-6,-6,-6,2,83,100,83,100,18.168082890957265,100,90,79,14,1,1
3,-2.0,1,0,120,3,3,3,1,1,1,1,4,1,1,1,3,5,4,4,5,5,5,4,3,1,2.6398309557993778,1,1,1,1,1,1,20000.0,2,1,1,2,1,0,1964.0,1985.2796619115989,3.213276985266459,1.0,1.0,3,1,4,2,2,4,2,2,-5,-5,4,76,76,76,68,68.53107941065836,76,57,54,64,2,1
3,991.9658468119504,1,0,109,1,3,1,1,1,1,1,3,1,1,2,2,5,4,5,5,5,5,4,3,1,5.50972607528818,1,3,5,1,6,1,20672.838419380398,2,2,1,2,1,0,1950.7471220425073,1974.1984916660665,4.0,1.0,1.0,2,1,4,3,3,4,1,3,3,-3,2,100,100,100,100,100.0,100,75,49,90,2,1
3,-2.0,1,0,126,1,2,2,2,1,1,1,2,1,1,3,4,4,4,4,5,4,5,4,2,1,5.0,1,2,1,1,2,2,20000.0,3,1,1,2,1,0,1963.6999329170947,1989.399865834189,3.69993291709456,1.0,1.9002012487163198,3,1,3,2,2,4,2,2,2,1,5,78,90,84,69,69.993291709456,81,50,-1,55,2,1
3,-2.0,1,0,121,1,2,2,1,1,1,1,2,1,1,3,4,5,4,4,4,4,5,3,2,1,5.453792853388028,1,1,1,1,2,2,20000.0,2,1,1,2,1,0,1962.638621439836,1989.2436785776865,3.848735715537324,1.0,1.0,3,1,3,1,1,3,1,1,1,1,5,100,98,100,84,87.89885724298593,89,45,7,78,1,1
3,-2.0,1,0,125,1,2,2,2,1,1,1,2,1,1,3,4,4,4,4,5,4,5,4,2,1,5.0,1,2,1,1,2,2,20000.0,3,1,1,2,1,0,1963.7153252611536,1989.4306505223071,3.715325261153536,1.0,1.854024216539391,3,1,3,2,2,4,2,2,2,1,5,80,91,85,71,71.53252611535363,82,50,-1,57,2,1
3,-2.0,1,0,127,1,2,2,2,1,1,1,2,1,1,2,3,4,4,4,5,4,5,4,2,1,5.0,1,3,1,1,2,2,20000.0,4,1,1,2,1,0,1963.6240287780709,1989.2480575561417,3.624028778070861,1.0,2.1279136657874176,3,1,3,3,3,4,3,3,2,1,5,73,88,81,62,62.402877807086085,77,50,-1,49,2,1
3,1472.8046891115735,1,0,104,1,4,1,1,1,1,1,4,1,1,1,1,5,4,5,5,5,5,4,3,1,5.756310096980294,1,4,7,1,8,1,20998.329328013988,2,2,1,2,1,0,1944.3359374785123,1966.554386993611,4.0,1.0,1.0,2,1,4,4,4,4,1,4,4,-5,1,100,100,100,100,100.0,100,87,75,95,2,1
3,-2.0,1,0,130,1,2,2,3,1,1,1,3,1,1,2,3,4,4,4,5,4,5,4,2,1,5.0,2,3,1,1,1,1,20000.0,5,1,1,2,1,0,1963.4603382110968,1988.9206764221938,3.4603382110968477,1.0,2.6189853667094574,3,1,3,3,3,4,3,3,3,1,5,62,83,73,46,46.03382110968476,67,50,0,36,2,1
3,-2.0,1,0,121,1,2,2,1,1,1,1,2,1,1,3,4,4,4,4,5,4,5,4,2,1,5.0,1,2,1,1,2,2,20000.0,2,1,1,2,1,0,1963.9225163734445,1989.845032746889,3.9225163734445174,1.0,1.2324508796664482,3,1,3,2,2,4,2,2,2,1,5,94,97,96,92,92.25163734445174,95,50,-1,73,2,1
3,-2.0,1,0,120,1,2,2,1,1,1,1,2,1,1,3,5,4,4,4,4,5,5,3,2,1,5.0,1,2,1,1,3,2,20000.0,2,1,1,2,1,0,1963.8918259462466,1989.8737969372876,4.0,1.0,1.0,2,1,3,2,2,4,2,1,1,1,4,99,100,99,100,98.16104108619095,100,50,0,78,1,1
3,197.54775009142315,1,0,117,1,2,1,1,1,1,1,2,1,1,3,4,5,4,5,5,5,5,4,2,1,5.102332179534063,1,2,1,1,3,2,20135.078476984963,2,1,1,2,1,0,1961.3393633321143,1986.827702434444,4.0,1.0,1.0,2,1,4,2,2,4,1,2,2,0,4,100,100,100,100,100.0,100,55,8,82,2,1
3,-2.0,1,0,120,2,2,2,1,1,1,1,3,1,1,2,4,5,4,4,5,5,5,4,2,1,3.768503858907862,1,1,1,1,2,2,20000.0,2,1,1,2,1,0,1964.0,1987.5370077178156,3.5895012863026206,1.0,1.0,3,1,4,2,2,4,2,2,-2,-2,4,87,87,87,83,83.58005145210483,87,54,27,71,2,1
3,-2.0,1,0,129,1,2,2,1,1,1,1,3,1,1,1,4,5,4,1,1,1,5,1,2,2,7.799578751147055,1,1,1,1,2,1,20000.0,3,1,1,2,1,0,1955.6012637465587,1985.334035414755,3.066807082950982,1.0,1.0,3,2,2,1,1,1,1,1,1,1,5,100,90,100,6,25.34456663607854,34,22,55,70,1,1
3,-2.0,1,0,132,1,2,2,3,1,1,1,3,1,1,2,3,4,4,4,5,4,5,4,2,1,5.0,2,3,1,1,1,1,20000.0,5,1,1,2,1,0,1963.3625975187908,1988.7251950375817,3.3625975187907784,1.0,2.912207443627665,3,1,3,3,3,4,3,3,3,1,5,55,80,68,36,36.25975187907784,61,50,0,29,2,1
3,-2.0,1,0,128,1,2,2,1,1,1,1,3,1,1,1,4,5,4,1,1,1,5,1,2,2,7.4054776996265455,1,1,1,1,2,1,20000.0,3,1,1,2,1,0,1956.7835669011204,1985.9908705006223,3.198174100124485,1.0,1.0,3,2,2,1,1,1,1,1,1,1,5,100,91,100,19,35.85392800995879,43,25,47,71,1,1
3,-2.0,1,0,120,2,2,2,1,1,1,1,3,1,1,2,4,5,4,4,5,5,5,4,2,1,3.6008762164863546,1,1,1,1,2,2,20000.0,2,1,1,2,1,0,1964.0,1987.2017524329726,3.5336254054954512,1.0,1.0,3,1,4,2,2,4,2,2,-2,-2,4,86,86,86,81,81.34501621981806,86,54,31,70,2,1
3,-2.0,1,0,123,1,2,2,1,1,1,1,2,1,1,2,4,5,4,3,3,3,5,2,2,1,6.084998249585128,1,1,1,1,2,2,20000.0,2,1,1,2,1,0,1960.7450052512447,1988.1916695840248,3.638333916804957,1.0,1.0,3,1,3,1,1,2,1,1,1,1,5,100,96,100,63,71.06671334439658,74,39,20,76,1,1
4,1960.9620204994142,1,0,124,4,5,3,1,1,1,3,5,1,1,1,4,4,4,4,4,5,4,4,3,1,1.1084003727166227,1,3,1,3,1,5,-2.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,2,2,4,4,1,4,1,4,-8,-6,4,51,73,33,60,33.25201118149868,42,40,77,77,1,1
10,2005.8041152868,3,0,111,4,-6,3,1,1,3,2,5,4,4,1,3,3,4,3,4,3,4,1,2,1,7.131531155303435,2,3,5,4,7,5,-2.8759330221862047,1,3,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1,2,3,4,3,5,3,4,2,2,2,89,79,73,73,56.277990665586145,75,75,80,80,4,1
3,1955.0,1,0,103,2,4,3,1,3,1,1,2,1,1,4,5,2,5,5,5,5,5,2,3,2,4.915800145139514,1,4,4,4,4,3,626.0943432803781,1,1,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,2,3,2,4,2,3,0,0,2,73,47,30,75,45.663200580558055,32,40,40,64,1,1
5,1964.2464953678748,1,0,124,4,5,3,1,1,1,3,5,1,1,1,4,4,4,4,4,5,4,4,3,1,1.1681180975977252,1,3,1,3,2,5,-2.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,2,2,4,4,1,4,1,4,-8,-6,4,51,72,35,60,35.04354292793175,43,40,76,76,1,1
3,1968.831035224659,1,0,116,2,4,2,1,1,1,2,4,1,1,1,5,5,5,4,5,5,5,3,3,1,3.5613028193813028,1,2,3,2,1,5,-0.975478872247479,1,1,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,4,3,2,3,1,3,-2,-2,2,39,51,30,44,30.0,34,34,54,54,1,1
3,1955.0,1,0,111,3,4,3,1,2,1,2,3,1,1,2,5,3,5,5,5,5,5,3,3,1,3.4368740396062245,1,4,2,4,2,4,388.8745959528384,1,1,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,3,4,2,4,1,4,-2,-2,3,64,57,30,69,39.747496158424894,35,40,55,70,1,1
8,1991.2553100558187,2,0,115,4,-3,3,1,1,2,2,5,3,3,1,3,3,4,3,4,3,4,2,2,1,5.3756408688057,2,3,4,4,5,5,-2.625091552686529,1,2,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1,2,3,4,3,5,2,4,0,0,3,78,78,61,69,48.752746580595854,65,65,80,80,3,1
3,1955.0,1,0,99,2,4,3,1,3,1,1,2,1,1,4,5,2,5,5,5,5,5,2,3,2,5.730934469956306,1,4,4,4,4,3,756.8418889809915,1,1,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,2,3,2,4,2,3,2,2,2,78,41,30,78,48.923737879825225,30,40,32,61,1,1
7,1986.8874292969365,1,0,122,4,5,3,1,2,2,3,5,3,1,1,3,4,4,3,3,5,2,4,3,1,1.5797714417624795,3,2,3,2,5,6,-2.0,1,1,3,1,1,0,0.0,0.0,0.0,0.0,0.0,2,2,3,2,1,3,1,2,-8,-2,2,55,66,47,60,47.39314325287439,51,40,68,68,3,1
7,1986.33260147316,2,0,116,4,-2,3,1,1,2,2,5,3,3,1,3,3,4,3,4,3,4,2,2,1,4.781520867450331,2,3,3,4,4,5,-2.5402172667786185,1,2,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1,2,3,4,3,5,2,4,-1,-1,3,74,77,57,68,46.20651800335855,61,61,80,80,3,1
3,1956.358719189236,1,0,124,3,4,2,1,1,1,3,4,1,1,1,5,5,5,4,5,5,5,3,3,1,1.2516146646733197,1,3,1,3,1,5,-1.8993541341306721,1,1,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,4,4,2,4,1,4,-7,-7,4,48,72,30,58,30.0,39,39,77,77,1,1
4,1958.6486336090454,1,0,124,4,4,3,1,1,1,3,5,1,1,1,4,4,4,4,4,4,4,3,2,1,1.4403523321261675,1,3,1,4,1,5,-2.062907476018024,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,2,2,4,4,2,5,1,4,-7,-7,4,52,75,33,60,31.887224280540718,42,42,80,80,1,1
5,1965.8661138969537,1,0,122,4,2,3,1,1,1,3,5,1,1,1,4,4,4,4,4,4,4,3,2,1,2.3114275392875223,1,3,1,4,2,5,-2.1873467913267888,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,2,2,4,4,2,5,1,4,-5,-5,4,58,75,39,62,35.62040373980366,47,47,80,80,1,1
4,1891.4871705709404,1,0,123,3,4,2,1,1,1,3,4,1,1,1,5,5,5,5,4,5,4,3,3,1,1.1623538584587414,1,3,1,4,1,5,-2.0,1,1,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,4,5,2,5,1,4,-7,-7,5,50,74,31,60,30.974123150752447,40,40,80,79,1,1
9,1998.1144679430606,3,0,113,4,-4,3,1,1,3,2,5,3,3,1,3,3,4,3,4,3,4,1,2,1,6.2034702689900865,2,3,4,4,6,5,-2.7433528955700126,1,3,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1,2,3,4,3,5,3,4,0,0,2,83,78,67,71,52.30058686710037,69,69,80,80,3,1
9,1996.95315763165,3,0,114,4,-4,3,1,1,3,2,5,3,3,1,3,3,4,3,4,3,4,1,2,1,6.063312127957742,2,3,4,4,6,5,-2.723330303993963,1,3,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1,2,3,4,3,5,3,4,0,0,2,82,78,66,70,51.6999091198189,68,68,80,80,3,1
3,1955.0,1,0,121,3,4,3,1,1,1,3,4,1,1,1,5,4,5,5,5,5,5,3,3,1,1.6802811721582147,1,4,1,4,1,4,107.11710001417764,1,1,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,4,4,2,4,1,4,-6,-6,4,54,70,30,62,32.721124688632855,38,40,73,77,1,1
